numer_karty,nazwa,komorka,obszar,liczba_sekcji,liczba_wnioskow,url
MKZ-006,"Pozwolenie na podejmowanie innych działań, które mogłyby prowadzić do naruszenia substancji lub zmiany wyglądu zabytku wpisanego do rejestru zabytków",Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/pozwolenie-na-podejmowanie-innych-dzialan-ktore-moglyby-prowadzic-do-naruszenia-substancji-lub-zmiany-wygladu-zabytku-wpisanego-do-rejestru-zabytkow,4,22912,2,3.html"
MKZ-004,Pozwolenie na podział zabytku nieruchomego wpisanego do rejestru zabytków albo zmianę przeznaczenia lub sposobu korzystania z zabytku,Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/pozwolenie-na-podzial-zabytku-nieruchomego-wpisanego-do-rejestru-zabytkow-albo-zmiane-przeznaczenia-lub-sposobu-korzystania-z-zabytku,6,22912,2,3.html"
MKZ-003,"Pozwolenie na prowadzenie robót budowlanych na obszarze wpisanego do rejestru zabytków historycznego układu urbanistycznego, historycznego układu ruralistycznego, albo historycznego zespołu budowlanego",Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/pozwolenie-na-prowadzenie-robot-budowlanych-na-obszarze-wpisanego-do-rejestru-zabytkow-historycznego-ukladu-urbanistycznego-historycznego-ukladu-ruralistycznego-albo-historycznego-zespolu-budowlanego,7,22912,2,4.html"
MKZ-005,"Pozwolenie na umieszczanie na zabytku wpisanym do rejestru zabytków urządzeń technicznych, tablic reklamowych lub urządzeń reklamowych w rozumieniu art.2 pkt 16b i 16c ustawy z dnia 27 marca 2003 r. o planowaniu i zagospodarowaniu przestrzennym oraz napisów",Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/pozwolenie-na-umieszczanie-na-zabytku-wpisanym-do-rejestru-zabytkow-urzadzen-technicznych-tablic-reklam-oraz-napisow,5,22912,2,4.html"
MKZ-001,Przedstawienie zaleceń konserwatorskich,Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/przedstawienie-zalecen-konserwatorskich,9,22912,2,1.html"
MKZ-002,"Uzyskanie pozwolenia na prowadzenie prac konserwatorskich, prac restauratorskich, badań konserwatorskich lub badań architektonicznych przy zabytku wpisanym do rejestru",Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/uzyskanie-pozwolenia-na-prowadzenie-prac-konserwatorskich-prac-restauratorskich-badan-konserwatorskich-lub-badan-architektonicznych-przy-zabytku-wpisanym-do-rejestru,8,22912,2,4.html"
MKZ-008,Warunki na prowadzenie prac ziemnych w pasach zieleni na obszarze działania Miejskiego Konserwatora Zabytków,Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,8,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/warunki-na-prowadzenie-prac-ziemnych-w-pasach-zieleni-na-obszarze-dzialania-miejskiego-konserwatora-zabytkow,2,22912,2,2.html"
MKZ-009,"Wniosek o udzielenie dotacji celowej na prace konserwatorskie, restauratorskie lub roboty budowlane przy zabytku wpisanym do rejestru zabytków lub ujętym w gminnej ewidencji zabytków, położonym na obszarze miasta Lublin",Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,9,4,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/wniosek-o-udzielenie-dotacji-celowej-na-prace-konserwatorskie-restauratorskie-lub-roboty-budowlane-przy-zabytku-wpisanym-do-rejestru-zabytkow-polozonym-na-terenie-miasta-lublin,10,22912,2,2.html"
MKZ-011,Wniosek o wydanie zaświadczenia,Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,11,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/wniosek-o-wydanie-zaswiadczenia,19,22912,2,1.html"
MKZ-012,"Zaświadczenie dotyczące obszaru zdegradowanego, obszaru rewitalizacji oraz Gminnego Programu Rewitalizacji",Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,11,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/zaswiadczenie-dotyczace-obszaru-zdegradowanego-obszaru-rewitalizacji-oraz-gminnego-programu-rewitalizacji,20,22912,2,4.html"
MKZ-007,Zezwolenie na usunięcie/przesadzenie drzew/krzewów,Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/wydawanie-zezwolen-na-usuniecie-przesadzenie-drzew-krzewow-na-terenie-wpisanego-do-rejestru-zabytkow-historycznego-ukladu-urbanistycznego-historycznego-ukladu-ruralistycznego-albo-historycznego-zespolu-budowlanego,3,22912,2,4.html"
MKZ-013,"Zgłoszenie podejmowania innych działań, które mogłyby prowadzić do naruszenia substancji lub zmiany wyglądu zabytku wpisanego do rejestru zabytków",Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/zgloszenie-podejmowania-innych-dzialan-ktore-moglyby-prowadzic-do-naruszenia-substancji-lub-zmiany-wygladu-zabytku-wpisanego-do-rejestru-zabytkow,21,22912,2.html"
MKZ-010,Zgłoszenie zamiaru usunięcia drzew z terenu nieruchomości wpisanej do rejestru zabytków (dot. osób fizycznych),Biuro Miejskiego Konserwatora Zabytków i Rewitalizacji,,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-miejskiego-konserwatora-zabytkow-i-rewitalizacji/zgloszenie-zamiaru-usuniecia-drzew-z-terenu-nieruchomosci-wpisanej-do-rejestru-zabytkow-dot-osob-fizycznych,14,22912,2,2.html"
BRM-006,Petycje do Rady Miasta Lublin,Biuro Rady Miasta,,8,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-rady-miasta/petycje-do-rady-miasta-lublin,11,22914,2.html"
BRM-005,Rozpatrywanie skarg,Biuro Rady Miasta,,7,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-rady-miasta/rozpatrywanie-skarg,1,22914,2,1.html"
BRM-002,Udostępnianie dokumentów Komisji,Biuro Rady Miasta,,7,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-rady-miasta/udostepnianie-dokumentow-komisji,3,22914,2,1.html"
BRM-001,Udostępnianie dokumentów Rady Miasta Lublin,Biuro Rady Miasta,,6,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-rady-miasta/udostepnianie-dokumentow-rady-miasta-lublin,4,22914,2,1.html"
BRM-003,Wnioski mieszkańców,Biuro Rady Miasta,,7,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/biuro-rady-miasta/wnioski-mieszkancow,5,22914,2,1.html"
KP-006,Petycje do Prezydenta Miasta Lublin,Kancelaria Prezydenta,,8,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/kancelaria-prezydenta/petycje-do-prezydenta-miasta-lublin,6,22916,2,1.html"
KP-004,Ponowne wykorzystywanie informacji sektora publicznego,Kancelaria Prezydenta,,8,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/kancelaria-prezydenta/ponowne-wykorzystywanie-informacji-sektora-publicznego,4,22916,2,1.html"
KP-001,Przyznanie Honorowego Patronatu Prezydenta Miasta Lublin,Kancelaria Prezydenta,,9,5,"https://bip.lublin.eu/e-urzad/opisy-uslug/kancelaria-prezydenta/przyznanie-honorowego-patronatu-prezydenta-miasta-lublin,2,22916,2,1.html"
KP-007,Skargi składane do Prezydenta Miasta Lublin,Kancelaria Prezydenta,,7,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/kancelaria-prezydenta/skargi-skladane-do-prezydenta-miasta-lublin,10,22916,2.html"
KP-002,Udostępnianie informacji publicznej na wniosek,Kancelaria Prezydenta,,8,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/kancelaria-prezydenta/udostepnianie-informacji-publicznej-na-wniosek,1,22916,2,3.html"
KP-005,Udostępnienie informacji o środowisku i jego ochronie,Kancelaria Prezydenta,,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/kancelaria-prezydenta/udostepnienie-informacji-o-srodowisku-i-jego-ochronie,5,22916,2,1.html"
KP-008,Wnioski składane do Prezydenta Miasta Lublin,Kancelaria Prezydenta,,7,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/kancelaria-prezydenta/wnioski-skladane-do-prezydenta-miasta-lublin,13,22916,2.html"
MZON-006,Wydawanie karty parkingowej dla osoby niepełnosprawnej,Miejski Zespół do Spraw Orzekania o Niepełnosprawności,,11,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/miejski-zespol-do-spraw-orzekania-o-niepelnosprawnosci/wydawanie-karty-parkingowej-dla-osoby-niepelnosprawnej,2,22917,2,1.html"
MZON-007,"Wydawanie karty parkingowej dla placówek zajmujących się opieką, rehabilitacją lub edukacją osób niepełnosprawnych",Miejski Zespół do Spraw Orzekania o Niepełnosprawności,,10,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/miejski-zespol-do-spraw-orzekania-o-niepelnosprawnosci/wydawanie-karty-parkingowej-dla-placowek-zajmujacych-sie-opieka-rehabilitacja-lub-edukacja-osob-niepelnosprawnych,7,22917,2,3.html"
MZON-008,Wydawanie legitymacji dokumentującej niepełnosprawność lub stopień niepełnosprawności,Miejski Zespół do Spraw Orzekania o Niepełnosprawności,,8,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/miejski-zespol-do-spraw-orzekania-o-niepelnosprawnosci/wydawanie-legitymacji-dokumentujacej-niepelnosprawnosc-lub-stopien-niepelnosprawnosci,8,22917,2,2.html"
MZON-009,Wydawanie mLegitymacji ON,Miejski Zespół do Spraw Orzekania o Niepełnosprawności,,7,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/miejski-zespol-do-spraw-orzekania-o-niepelnosprawnosci/wydawanie-mlegitymacji-on,9,22917,2.html"
MZON-002,Wydawanie orzeczeń o niepełnosprawności,Miejski Zespół do Spraw Orzekania o Niepełnosprawności,,10,5,"https://bip.lublin.eu/e-urzad/opisy-uslug/miejski-zespol-do-spraw-orzekania-o-niepelnosprawnosci/wydawanie-orzeczen-o-niepelnosprawnosci,6,22917,2,1.html"
MZON-001,Wydawanie orzeczeń o stopniu niepełnosprawności,Miejski Zespół do Spraw Orzekania o Niepełnosprawności,,10,5,"https://bip.lublin.eu/e-urzad/opisy-uslug/miejski-zespol-do-spraw-orzekania-o-niepelnosprawnosci/wydawanie-orzeczen-o-stopniu-niepelnosprawnosci,3,22917,2,1.html"
MZON-003,Wydawanie orzeczeń o wskazaniach do ulg i uprawnień,Miejski Zespół do Spraw Orzekania o Niepełnosprawności,,9,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/miejski-zespol-do-spraw-orzekania-o-niepelnosprawnosci/wydawanie-orzeczen-o-wskazaniach-do-ulg-i-uprawnien,5,22917,2,1.html"
USC-005,Nadanie dziecku nazwiska przysługującego dzieciom z aktualnego małżeństwa matki/ojca,Urząd Stanu Cywilnego,Dziecko,9,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/dziecko/nadanie-dziecku-nazwiska-przyslugujacego-dzieciom-z-aktualnego-malzenstwa-matkiojca,3,22919,2,1.html"
USC-001,"Odpis aktu urodzenia, małżeństwa, zgonu",Urząd Stanu Cywilnego,Akty stanu cywilnego,10,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/odpis-aktu-urodzenia-malzenstwa-zgonu,3,22922,2,1.html"
USC-006,Odtworzenie aktu krajowego,Urząd Stanu Cywilnego,Akty stanu cywilnego,11,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/odtworzenie-aktu-krajowego,4,22922,2,1.html"
USC-018,Odtworzenie aktu zagranicznego,Urząd Stanu Cywilnego,Akty stanu cywilnego,11,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/odtworzenie-aktu-zagranicznego,6,22922,2,1.html"
USC-004,Powrót osoby rozwiedzionej do nazwiska noszonego przed zawarciem małżeństwa,Urząd Stanu Cywilnego,Malzenstwo,10,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/malzenstwo/powrot-osoby-rozwiedzionej-do-nazwiska-noszonego-przed-zawarciem-malzenstwa,2,22920,2,1.html"
USC-008,Rejestracja dziecka,Urząd Stanu Cywilnego,Dziecko,11,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/dziecko/rejestracja-dziecka,2,22919,2.html"
USC-024,Rejestracja orzeczenia sądu zagranicznego na podstawie Kodeksu postępowania cywilnego,Urząd Stanu Cywilnego,Akty stanu cywilnego,9,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/rejestracja-orzeczenia-sadu-zagranicznego-na-podstawie-kodeksu-postepowania-cywilnego,5,22919,2,4.html"
USC-019,Rejestracja rozwodu orzeczonego w Unii Europejskiej,Urząd Stanu Cywilnego,Malzenstwo,10,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/malzenstwo/rejestracja-rozwodu-orzeczonego-w-unii-europejskiej,3,22920,2,1.html"
USC-011,Rejestracja zgonu,Urząd Stanu Cywilnego,Zgon,10,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/zgon/rejestracja-zgonu,1,22921,2,1.html"
USC-002,Sprostowanie aktu,Urząd Stanu Cywilnego,Akty stanu cywilnego,11,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/sprostowanie-aktu,2,22922,2,1.html"
USC-017,Transkrypcja aktu zagranicznego (umiejscowienie aktu),Urząd Stanu Cywilnego,Akty stanu cywilnego,11,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/transkrypcja-aktu-zagranicznego-umiejscowienie-aktu,8,22922,2,1.html"
USC-023,Uznanie ojcostwa,Urząd Stanu Cywilnego,Dziecko,8,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/dziecko/uznanie-ojcostwa,4,22919,2,1.html"
USC-003,Uzupełnienie aktu,Urząd Stanu Cywilnego,Akty stanu cywilnego,11,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/uzupelnienie-aktu,1,22922,2,1.html"
USC-007,Wpisanie do rejestru stanu cywilnego wypisu z księgi wyznaniowej,Urząd Stanu Cywilnego,Akty stanu cywilnego,11,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/wpisanie-do-rejestru-stanu-cywilnego-wypisu-z-ksiegi-wyznaniowej,5,22922,2,1.html"
USC-012,Zawarcie małżeństwa w USC - ślub cywilny,Urząd Stanu Cywilnego,Malzenstwo,11,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/malzenstwo/zawarcie-malzenstwa-w-usc-slub-cywilny,6,22920,2,1.html"
USC-015,Zaświadczenie do ślubu konkordatowego,Urząd Stanu Cywilnego,Malzenstwo,11,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/malzenstwo/zaswiadczenie-do-slubu-konkordatowego,4,22920,2,1.html"
USC-025,Zaświadczenie o stanie cywilnym,Urząd Stanu Cywilnego,Akty stanu cywilnego,10,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/akty-stanu-cywilnego/zaswiadczenie-o-stanie-cywilnym,7,22922,2,1.html"
USC-014,Zaświadczenie o terminie ślubu,Urząd Stanu Cywilnego,Malzenstwo,9,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/malzenstwo/zaswiadczenie-o-terminie-slubu,1,22920,2,1.html"
USC-016,Zaświadczenie o zdolności prawnej do zawarcia małżeństwa za granicą,Urząd Stanu Cywilnego,Malzenstwo,10,0,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/malzenstwo/zaswiadczenie-o-zdolnosci-prawnej-do-zawarcia-malzenstwa-za-granica,5,22920,2,1.html"
USC-010,Zmiana imienia (imion) dziecka,Urząd Stanu Cywilnego,Dziecko,10,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/dziecko/zmiana-imienia-imion-dziecka,1,22919,2,1.html"
USC-020,Zmiana imienia lub nazwiska,Urząd Stanu Cywilnego,Imie i nazwisko,12,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/urzad-stanu-cywilnego/imie-i-nazwisko/zmiana-imienia-lub-nazwiska,1,22923,2,1.html"
AB-008,Pozwolenie na budowę,Wydział Architektury i Budownictwa,,11,4,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/pozwolenie-na-budowe,21,22924,2,1.html"
AB-015,Pozwolenie na rozbiórkę,Wydział Architektury i Budownictwa,,11,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/pozwolenie-na-rozbiorke,15,22924,2,1.html"
AB-010,Przeniesienie pozwolenia na budowę,Wydział Architektury i Budownictwa,,11,4,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/przeniesienie-pozwolenia-na-budowe,1,22924,2,1.html"
AB-032,Przygotowanie inwestycji mieszkaniowych oraz inwestycji towarzyszących,Wydział Architektury i Budownictwa,,11,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/przygotowanie-inwestycji-mieszkaniowych-oraz-inwestycji-towarzyszacych,26,22924,2,1.html"
AB-026,Uzupełnienie dokumentów,Wydział Architektury i Budownictwa,,8,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/uzupelnienie-dokumentow,4,22924,2,1.html"
AB-033,"Wniosek o przeniesienie praw i obowiązków wynikających ze zgłoszenia, wobec którego organ nie wniósł sprzeciwu",Wydział Architektury i Budownictwa,,11,4,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/wniosek-o-przeniesienie-praw-i-obowiazkow-wynikajacych-ze-zgloszenia-wobec-ktorego-organ-nie-wniosl-sprzeciwu,32,22924,2.html"
AB-016,"Wniosek o wydanie decyzji o niezbędności wejścia do sąsiedniego budynku, lokalu lub na teren sąsiedniej nieruchomości",Wydział Architektury i Budownictwa,,11,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/wniosek-o-wydanie-decyzji-o-niezbednosci-wejscia-do-sasiedniego-budynku-lokalu-lub-na-teren-sasiedniej-nieruchomosci,14,22924,2,4.html"
AB-029,Wniosek o wydanie zaświadczenia o braku sprzeciwu wobec zgłoszenia budowlanego,Wydział Architektury i Budownictwa,,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/wniosek-o-wydanie-zaswiadczenia-o-braku-sprzeciwu-wobec-zgloszenia-budowlanego,9,22924,2,1.html"
AB-014,Wniosek o wydanie zaświadczenia o samodzielności lokali,Wydział Architektury i Budownictwa,,11,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/wniosek-o-wydanie-zaswiadczenia-o-samodzielnosci-lokali,16,22924,2,1.html"
AB-018,Wydanie i rejestracja dziennika budowy,Wydział Architektury i Budownictwa,,11,6,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/wydanie-i-rejestracja-dziennika-budowy,3,22924,2,1.html"
AB-028,Zgłoszenie budowy lub przebudowy budynku mieszkalnego jednorodzinnego,Wydział Architektury i Budownictwa,,11,6,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/zgloszenie-budowy-lub-przebudowy-budynku-mieszkalnego-jednorodzinnego,8,22924,2,1.html"
AB-012,Zgłoszenie budowy lub wykonywania innych robót budowlanych,Wydział Architektury i Budownictwa,,11,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/zgloszenie-budowy-lub-wykonywania-innych-robot-budowlanych,11,22924,2,1.html"
AB-031,"Zgłoszenie budowy sieci wodociągowych, kanalizacyjnych, cieplnych, telekomunikacyjnych, gazowych o ciśnieniu roboczym nie wyższym niż 0,5 MPa, elektroenergetycznych obejmujących napięcie znamionowe nie wyższe niż 1 kV, stacji transformatorowych",Wydział Architektury i Budownictwa,,11,4,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/zgloszenie-budowy-sieci-wodociagowych-kanalizacyjnych-cieplnych-telekomunikacyjnych-elektroenergetycznych-obejmujacych-napiecie-znamionowe-nie-wyzsze-niz-1-kv-stacji-transformatorowych,22,22924,2,2.html"
AB-019,Zgłoszenie rozbiórki,Wydział Architektury i Budownictwa,,11,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/zgloszenie-rozbiorki-obiektu-budowlanego,6,22924,2,1.html"
AB-013,Zgłoszenie zmiany sposobu użytkowania obiektu budowlanego lub jego części,Wydział Architektury i Budownictwa,,11,3,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/zgloszenie-zmiany-sposobu-uzytkowania-obiektu-budowlanego-lub-jego-czesci,12,22924,2,1.html"
AB-009,Zmiana pozwolenia na budowę,Wydział Architektury i Budownictwa,,11,4,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-architektury-i-budownictwa/zmiana-pozwolenia-na-budowe,13,22924,2,1.html"
BM-002,Przyjęcie zawiadomienia o zgromadzeniu publicznym,Wydział Bezpieczeństwa Mieszkańców i Zarządzania Kryzysowego,,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-bezpieczenstwa-mieszkancow-i-zarzadzania-kryzysowego/przyjecie-zawiadomienia-o-zgromadzeniu-publicznym,2,22926,2,1.html"
BM-003,"Wniosek o udzielenie ulgi w spłacie mandatu karnego, wystawionego przez Straż Miejską Miasta Lublin",Wydział Bezpieczeństwa Mieszkańców i Zarządzania Kryzysowego,,10,6,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-bezpieczenstwa-mieszkancow-i-zarzadzania-kryzysowego/wniosek-o-udzielenie-ulgi-w-splacie-mandatu-karnego-wystawionego-przez-straz-miejska-miasta-lublin,3,22926,2,2.html"
BM-001,Zezwolenie na przeprowadzenie imprezy masowej/ imprez masowych,Wydział Bezpieczeństwa Mieszkańców i Zarządzania Kryzysowego,,12,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-bezpieczenstwa-mieszkancow-i-zarzadzania-kryzysowego/zezwolenie-na-przeprowadzenie-imprezy-masowej-imprez-masowych,1,22926,2,2.html"
BK-001,"Wniosek o wydanie zaświadczenia o niezaleganiu lub stwierdzającego stan zaległości w opłatach niepodatkowych (w szczególności za wieczyste użytkowanie gruntu, najem, dzierżawę, przekształcenie prawa użytkowania wieczystego w prawo własności)",Wydział Budżetu i Księgowości,,9,2,https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-budzetu-i-ksiegowosci/
EG-007,Skarga na czynność egzekucyjną,Wydział Egzekucji,Postepowanie egzekucyjne,7,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/skarga-na-czynnosc-egzekucyjna,7,22929,2.html"
EG-008,Sprzeciw przysługujący małżonkowi zobowiązanego,Wydział Egzekucji,Postepowanie egzekucyjne,7,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/sprzeciw-przyslugujacy-malzonkowi-zobowiazanego,8,22929,2.html"
EG-003,Złożenie wniosku o rozłożenie na raty kosztów egzekucyjnych,Wydział Egzekucji,Postepowanie egzekucyjne,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/zlozenie-wniosku-o-rozlozenie-na-raty-kosztow-egzekucyjnych,3,22929,2,1.html"
EG-004,Złożenie wniosku o umorzenie kosztów egzekucyjnych,Wydział Egzekucji,Postepowanie egzekucyjne,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/zlozenie-wniosku-o-umorzenie-kosztow-egzekucyjnych,4,22929,2,1.html"
EG-006,Złożenie wniosku o umorzenie postępowania egzekucyjnego,Wydział Egzekucji,Postepowanie egzekucyjne,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/zlozenie-wniosku-o-umorzenie-postepowania-egzekucyjnego,6,22929,2,1.html"
EG-002,Złożenie wniosku o wyłączenie spod egzekucji rzeczy lub prawa majątkowego,Wydział Egzekucji,Postepowanie egzekucyjne,9,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/zlozenie-wniosku-o-wylaczenie-spod-egzekucji-rzeczy-lub-prawa-majatkowego,2,22929,2,3.html"
EG-005,Złożenie wniosku o zawieszenie postępowania egzekucyjnego,Wydział Egzekucji,Postepowanie egzekucyjne,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/zlozenie-wniosku-o-zawieszenie-postepowania-egzekucyjnego,5,22929,2,1.html"
EG-001,Złożenie wniosku o zwolnienie z egzekucji składników majątkowych,Wydział Egzekucji,Postepowanie egzekucyjne,10,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/zlozenie-wniosku-o-zwolnienie-z-egzekucji-skladnikow-majatkowych,1,22929,2,1.html"
EG-009,Złożenie zarzutów w sprawie egzekucji administracyjnej,Wydział Egzekucji,Postepowanie egzekucyjne,8,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-egzekucji/postepowanie-egzekucyjne/zlozenie-zarzutow-w-sprawie-egzekucji-administracyjnej,10,22929,2.html"
GD-021,Gleboznawcza klasyfikacja gruntów,Wydział Geodezji,Rolnictwo,9,1,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-geodezji/rolnictwo/zmiana-klasyfikacji-gruntow,1,22936,2,1.html"
-,Informacja o stosowaniu środków bezpieczeństwa – RODO,Wydział Geodezji,Pozostale procedury wydzialu geodezji,0,2,"https://bip.lublin.eu/e-urzad/opisy-uslug/wydzial-geodezji/pozostale-procedury-wydzialu-geodezji/informacja-o-stosowaniu-srodkow-bezpieczenstwa-rodo,6,22938,2.html"
